product_id,label,manufacturer,certificate_status,ingredients,cluster,umap_1,umap_2
sans_marque_petit_prix_socopa_hache_au_boeuf_15_mg,sans marque petit prix socopa hache au boeuf 15 mg,;,NoCertificate,"Yeast_Extract,Sodium_ascorbate,beet_sugar_dehydrated_red,Antioxidant,Potato_Starch,Salt,Water,fibers_bamboo,Beef,flavouring",0,3.529329,10.375951
sans_marque_pieces_panes_au_poisson,sans marque pieces panes au poisson,;,NoCertificate,"base,Squid,egt,enrobact_basis",6,-13.828864,5.2610164
sans_marque_poitrine_de_porc_fumee_au_bois_de_hetre,sans marque poitrine de porc fumee au bois de hetre,;,NoCertificate,"Dextrose,Salt,belly_pork,beech",0,3.9319406,11.957036
sans_marque_polette_chorizo,sans marque polette chorizo,;,NoCertificate,"lactose,Salt,Beef,Spice,lactose,Salt,Beef,Spice",5,3.84854,13.146632
sans_marque_pur_jus_de_pomme_trouble_d_alsace,sans marque pur jus de pomme trouble d alsace,;,NoCertificate,"vitamin,apple_juice",4,-9.603701,23.310566
sans_marque_qualite_traiteur_jean_stalaven_tartiflette,sans marque qualite traiteur jean stalaven tartiflette,;,NoCertificate,"Milk,ed_starch_corn,Water,belly_pork,Cream,Sodium_erythorbate,Wheat_Flour,baked_potato,Antioxidant,stirop_glucose_syrupwheat_flour,Pepper,chest_pork_treated,rapeseed_oil,stabilizing,Salt,salting,Sodium_nitrite,Dextrose,gelatin_pork,Sodium_triphosphate,Skimmed_Milk_Powder,Onion",0,1.6765258,11.424104
sans_marque_sapa_kiwi_precoce_pret_a_manger,sans marque sapa kiwi precoce pret a manger,;,NoCertificate,apple,1,5.0633597,-13.124506
sans_marque_saucisse_artisanale_d_ardeche,sans marque saucisse artisanale d ardeche,;,NoCertificate,"beef_liver,beef_liver",5,-4.019707,-14.582692
sans_marque_sectal_patisserie_orientale_assortiment_kadaif_baklawa_,sans marque sectal patisserie orientale assortiment kadaif baklawa ,;,NoCertificate,"powder_decor,Water,maize_starch,dyes,sulphites,Vegetable_Oil,Lecithin,dye,Citric_acid,Potassium_sorbate,eua,dough,flavouring,Mono_and_diglycerides_of_fatty_acids,Lemon_Juice,Glucose_Syrup,rapeseed,Patent_Blue_V,andons,baklawa,salt_sugar,Salt,Wheat,Sugar,Soybean,Wheat_Flour,Annatto,fats_refined,sunflower_oil,Margarine,Curcumin",7,-3.6524067,9.739897
sans_marque_selectionne_par_nos_tripiers_charal_foie_de_buf,sans marque selectionne par nos tripiers charal foie de buf,;,NoCertificate,"Beef,Beef",5,-11.458534,-8.632544
sans_marque_tal_blueberries,sans marque tal blueberries,;,NoCertificate,bilberries,1,8.527949,24.865725
sans_marque_tenders_de_poulet_cornflakes,sans marque tenders de poulet cornflakes,;,NoCertificate,"Spice,Sodium_triphosphate,Water,Salt,fiberswheat_flour,flavouring_enhancer,thickener,extracts_spices,Glucose_Syrup,Guar_gum,wheat_starch,aiguillette,stabilizing,extracts_yeast,maize_flour,Wheat_Flour,Yeast",0,2.5297885,10.503472
sans_marque_toupnot_corned_beef,sans marque toupnot corned beef,;,NoCertificate,"meat_beef,Beef,Salt,beef_heart,meat_beef,Beef,Salt,beef_heart",5,-0.15713073,-2.8888917
sans_marque_tranches_viande_grisons,sans marque tranches viande grisons,;,NoCertificate,"Sodium_ascorbate,Glucose_Syrup,Beef,Spice,Salt,Sodium_ascorbate,Glucose_Syrup,Beef,Spice,Salt",0,3.815945,12.351321
sans_marque_tripes_a_la_mode_de_caen,sans marque tripes a la mode de caen,;,NoCertificate,"Salt,Beef,Onion,Sauce,Citric_acid,Spice,Garlic,wine_flavored,Water,Carrot,Herbs,Salt,Beef,Onion,Sauce,Citric_acid,Spice,Garlic,wine_flavored,Water,Carrot,Herbs",0,2.11381,8.2606325
sans_marque_tripes_a_la_tomate,sans marque tripes a la tomate,;,NoCertificate,"flavouring,thickener,Beef,toto_concentrate,Carrot,white_wine,bellies,Salt,powder_carrot,herbs_dehydrated,Spice,sulphites,juice,Sugar,Water,Guar_gum",0,1.8896275,9.599675
sans_marque_valentin_traiteur_nos_recettes_traiteur_croque_monsieur,sans marque valentin traiteur nos recettes traiteur croque monsieur,;,NoCertificate,"Salt,extracts_spices,stabilizer,Calcium_propanoate,treatment_agent,Dextrose,rapeseed_oil,milk_lactose,Milk,bechamel,milkwheat_flour,Spice,ham_pork,Glucose_Syrup,Milk_Cream,emmental_cheese,Yeast,Sodium_nitrite,Antioxidant,Ascorbic_acid,Sodium_triphosphate,Carrageenan,Water,Pyrophosphate,Wheat_Flour,Sodium_erythorbate,Butter,Sugar,Wheat_Gluten,Bean,Salt,extracts_spices,stabilizer,Calcium_propanoate,treatment_agent,Dextrose,rapeseed_oil,milk_lactose,Milk,bechamel,milkwheat_flour,Spice,ham_pork,Glucose_Syrup,Milk_Cream,emmental_cheese,Yeast,Sodium_nitrite,Antioxidant,Ascorbic_acid,Sodium_triphosphate,Carrageenan,Water,Pyrophosphate,Wheat_Flour,Sodium_erythorbate,Butter,Sugar,Wheat_Gluten,Bean",0,1.6060299,11.448763
sans_noix_de_coco_deshydratee,sans noix de coco deshydratee,;,NoCertificate,"sodium,antioxidant_coconut",1,-2.7484565,4.1563535
sans_nom_fromage_a_la_creme_tartinable,sans nom fromage a la creme tartinable,;,NoCertificate,"Locust_bean_gum,Xanthan_gum,bacterial_wlture,Salt",1,-3.2670064,4.306821
santa_catarina_atum,santa catarina atum,;,NoCertificate,"Salt,atum,ingredlentsi_tuna,sunflower_oil",1,-0.43710646,6.208685
santa_helena_pacoquita_cremosa_santa_helena_180g,santa helena pacoquita cremosa santa helena 180g,;,NoCertificate,amendoirradose_elea_ucar_seucafeda8t,6,0.80623525,-12.332225
santa_maria_santa_maria_tm_seasoning_mix_fajita,santa maria santa maria tm seasoning mix fajita,;,NoCertificate,"Garlic,estonia,Turmeric,Yeast_Extract,Silicon_dioxide,arotic_herbs,fenugreek,oregano,Onion,lemon_juice_powder,mushroom_barley,seed,Curcumin,rosemary,Spice,Black_Pepper,Sugar,Salt,Paprika,Chili_Pepper",0,1.5418106,9.089303
santa_monica_seafood_spicy_asian_barbecue_sauce,santa monica seafood spicy asian barbecue sauce,;,NoCertificate,"Acetic_acid,Chili_Pepper,Sesame_Seed,Water,Soybean,apricot,Spice,fruit_pectin,Salt,high_fructose_corn,Wheat_Flour,Caramel_Color,Citric_acid,Sweet_Potato,Garlic,Corn_Starch,Sugar,hoisin_sauce",0,3.8920295,7.0169635
sante_crunchy_sante_naturalne,sante crunchy sante naturalne,;,NoCertificate,"folna,foolhape,astobe",6,18.632,10.046796
santini_artichoke_pesto_italian_pasta_sauce,santini artichoke pesto italian pasta sauce,;,NoCertificate,"Corn_Starch,acid,artichoke,pine_kernels,basil,Salt,Cashew_Nut,grated_cheese,Garlic,hard_cheese,sunflower_oil,extra_virgin_olive_oil,wheat_fibers",0,-0.35270947,9.872195
santiveri_muesli_con_frutas_500_gr,santiveri muesli con frutas 500 gr,;,NoCertificate,"fiber,penafiel,fiber_proteinasf_protew_proteinefroteines_acid,finseg_saon,fueraambito_ue,whoteme,quaisi,batches,delt_lecha_njau,cottonseed_oil,fiber,penafiel,fiber_proteinasf_protew_proteinefroteines_acid,finseg_saon,fueraambito_ue,whoteme,quaisi,batches,delt_lecha_njau,cottonseed_oil",1,-1.5817484,6.782405
saor_s_rl_pasta_sauce,saor s rl pasta sauce,;,NoCertificate,"Milk,Egg,basil,Salt,sheep,pine_nut,Sugar,Cashew_Nut,Cheese,potato,Garlic,Sea_Salt,extra_virgin_olive_oil,sunflower_seed_oil,cow,Lactic_acid,grana_cheese,Milk,Egg,basil,Salt,sheep,pine_nut,Sugar,Cashew_Nut,Cheese,potato,Garlic,Sea_Salt,extra_virgin_olive_oil,sunflower_seed_oil,cow,Lactic_acid,grana_cheese",0,-0.4705328,10.232024
sapori_autentici_bresaolo,sapori autentici bresaolo,;,NoCertificate,"polaassium,aroma,Beef,Salt,polaassium,aroma,Beef,Salt",5,-4.4905686,0.7800684
sapori_regioni_sauce_pesto,sapori regioni sauce pesto,;,NoCertificate,"cheese_orino_rono,powdered_cheese,nut,frantoio,Egg,basil_extra_virgin_olive_oil,frornae,Salt,Citric_acid,whey_poudret_salt,Milk,iron,rennet,sheep_milk,sodium_phosphates,Cashew_Nut,cheese_orino_rono,powdered_cheese,nut,frantoio,Egg,basil_extra_virgin_olive_oil,frornae,Salt,Citric_acid,whey_poudret_salt,Milk,iron,rennet,sheep_milk,sodium_phosphates,Cashew_Nut",0,-0.7988459,10.351298
sappa_public_company_limited_mogu_mogu_apple_juice,sappa public company limited mogu mogu apple juice,;,NoCertificate,"color,apple_juice",4,-9.614961,23.315176
sappe_public_company_limited_mogu_mogu_melon_flavored_drink_with_nata_de_coco_melon,sappe public company limited mogu mogu melon flavored drink with nata de coco melon,;,NoCertificate,added,6,14.367771,10.192227
sapporo_sapporo_premium_beer,sapporo sapporo premium beer,;,NoCertificate,beer,6,5.9197626,-7.032143
sapporo_sapporo_reserve_beer,sapporo sapporo reserve beer,;,NoCertificate,beer,6,5.9167204,-7.0309052
sara_lee_foods_frank,sara lee foods frank,;,NoCertificate,"vegetable_color,Sodium_Phosphate,Corn,cheddar_cheese,pasteurized_cheddar_cheese,Salt,Paprika_Extract,Cream,Beef,Water,Milk,Enzyme",0,-1.4158865,13.052966
sara_lee_foods_hillshire_latin_fiesta_snacking_small_plates,sara lee foods hillshire latin fiesta snacking small plates,;,NoCertificate,"Yeast_Extract,Onion_Powder,garlic_powdernatural_flavour,Spice,pork_stock,Citric_acid,Soybean_Oil,adobo_spiced_seasoned_pork,Sugar,Water,Pork,Salt,Vinegar,pork_fat",0,4.335101,7.984625
sara_lee_foods_hillshire_tuscan_flair_snacking_small_plates,sara lee foods hillshire tuscan flair snacking small plates,;,NoCertificate,"skinless_breast,Vinegar,Garlic_Powder,Citric_acid,Ethyl_Alcohol,Water,dried_minced_garlic,dried_minced_onion,barrel_skimmed_breast,Flavour,Dextrose",0,2.6311216,8.043807
sara_lee_foods_state_fair_beef_corn_dogs,sara lee foods state fair beef corn dogs,;,NoCertificate,"batter,Niacin,Folic_Acid,Sugar,Riboflavin,Wheat_Flour,iron,corn_meal,Water,thiamine_rate,Reduced_Iron,yellow_corn_meal,batter,Niacin,Folic_Acid,Sugar,Riboflavin,Wheat_Flour,iron,corn_meal,Water,thiamine_rate,Reduced_Iron,yellow_corn_meal",3,1.4804611,15.816151
sara_lee_foods_state_fair_classic_corn_dogs,sara lee foods state fair classic corn dogs,;,NoCertificate,"corn_meal,Sugar,yellow_corn_meal,iron,Wheat_Flour,Riboflavin,Niacin,batter,thiamine_rate,Water,Reduced_Iron,Folic_Acid,corn_meal,Sugar,yellow_corn_meal,iron,Wheat_Flour,Riboflavin,Niacin,batter,thiamine_rate,Water,Reduced_Iron,Folic_Acid",3,1.4723749,15.811871
sara_lee_foods_state_fair_classic_corn_dogs_honey,sara lee foods state fair classic corn dogs honey,;,NoCertificate,"Water,batter,Reduced_Iron,Sugar,thiamine_rate,Folic_Acid,yellow_corn_meal,Riboflavin,Niacin,iron,Wheat_Flour,corn_meal,Water,batter,Reduced_Iron,Sugar,thiamine_rate,Folic_Acid,yellow_corn_meal,Riboflavin,Niacin,iron,Wheat_Flour,corn_meal",3,1.4507842,15.785304
sara_lee_foods_state_fair_corn_dogs,sara lee foods state fair corn dogs,;,NoCertificate,"Riboflavin,Water,Folic_Acid,corn_meal,thiamine_rate,batter,Sugar,Wheat_Flour,iron,sodium,Niacin,Riboflavin,Water,Folic_Acid,corn_meal,thiamine_rate,batter,Sugar,Wheat_Flour,iron,sodium,Niacin",3,0.39703926,14.806591
sara_lee_foods_uncured_beef_frankfurters,sara lee foods uncured beef frankfurters,;,NoCertificate,"cheddar_cheese,Enzyme,Corn,sodium_phosphates,Cream,Water,Salt,Milk,Beef,pasteurized_cheddar_cheese,vegetable_color,Paprika_Extract",0,-1.4128369,13.074197
sara_lee_kitchens_of_sara_lee_delux_homestyle_apple_pie,sara lee kitchens of sara lee delux homestyle apple pie,;,NoCertificate,"white_grape_juice_concentrate,Wheat_Flour,palm,apple,thiamine_rate,Vegetable_Oil,Niacin,Folic_Acid,Cinnamon,Corn_Starch,Riboflavin,Butter,Salt,Soybean,Sugar,Water,iron,Cream",3,0.65173143,14.56234
sara_lee_sara_lee_foods_premium_roast_beef,sara lee sara lee foods premium roast beef,;,NoCertificate,"Beef,sodium,soy,disodium,Artificial_Flavour,Water,Salt,sodium_phosphatehydrolyzed_corn,beef_stock,Potassium_lactate,beef_fat,Dextrose",0,6.7544985,8.686625
sara_s_tipsy_pies_blushing_apple_wine_pie,sara s tipsy pies blushing apple wine pie,;,NoCertificate,"cottonseed_oil,Wheat_Flour,Reduced_Iron,Sugar,Niacin,apple,partially_hydrogenated_soybean_oil,Folic_Acid,barley_malt,Riboflavin,thiamine,wine,Corn,raspberry,vegetable_shortening",3,0.9060068,15.084222
sara_s_tipsy_pies_salted_caramel_apple_pie,sara s tipsy pies salted caramel apple pie,;,NoCertificate,"cottonseed_oil,partially_hydrogenated_soybean_oil,barley_malt,Reduced_Iron,Caramel,Niacin,Water,vegetable_shortening,apple,Sugar,beer,Corn,Wheat_Flour,Folic_Acid,Riboflavin,thiamine_rate",3,1.0681827,15.327829
sarabeths_sarabeth_s_legendary_spreadable_fruit_strawberry_raspberry,sarabeths sarabeth s legendary spreadable fruit strawberry raspberry,;,NoCertificate,"Lemon_Juice,raspberry,strawberry,Sugar,berry",2,0.23635514,0.8792629
sarf_pesto_alla_ligure,sarf pesto alla ligure,;,NoCertificate,"Salt,Sugar,Glucono_delta_lactone,basil,mix_cheese,extra_virgin_olive_oil,potato_flakes,sunflower_oil,Milk,rennet_cow,sheep_cheese,Egg,Garlic,pine_tree_seed,Salt,Sugar,Glucono_delta_lactone,basil,mix_cheese,extra_virgin_olive_oil,potato_flakes,sunflower_oil,Milk,rennet_cow,sheep_cheese,Egg,Garlic,pine_tree_seed",0,-0.46943092,10.131687
sarita_pinto_beans,sarita pinto beans,;,NoCertificate,"Bean,Bean",1,14.960694,2.4591374
sarson_s_malt_vinegar,sarson s malt vinegar,;,NoCertificate,"barley_malt_vinegar,barley_malt_extract",1,0.028205194,3.857844
sartori_bellavitano_chai,sartori bellavitano chai,;,NoCertificate,"Enzyme,pasteurized_milk,Flavour,Salt,Cheese,bellavitano_cheese,tea,Black_Tea,Spice",0,-1.3752303,11.017429
sartori_bellavitano_cheese,sartori bellavitano cheese,;,NoCertificate,"bourbon_whiskey,Milk,Enzyme,Water,Salt,Corn,Cheese,bellavitano_cheese,barley_malt,pasteurized_cow,Yeast",0,-1.4063658,10.970454
sartori_bellavitano_citrus_ginger,sartori bellavitano citrus ginger,;,NoCertificate,"Ginger,Garlic,orange_oil,Red_Bell_Pepper,orange_peal,Spice,Citric_acid,Salt,Sugar,oleoresin_paprika,Sesame_Oil,Enzyme,Sea_Salt,pasteurized_milk,dehydrated_onion,Cheese,spice_extractive,seasoning_blend,bellavitand_cheese",0,1.3362354,8.983326
sartori_black_pepper_bella_vitano_cheese,sartori black pepper bella vitano cheese,;,NoCertificate,"bellavitano_cheese,Enzyme,Black_Pepper,Milk,Cheese,Salt,pasteurized_cow",0,-1.3609405,10.986958
sartori_company_bellvitano_merlot_cheese,sartori company bellvitano merlot cheese,;,NoCertificate,"grape,Cheese,bellavitano_cheese,merlot_wine,Water,Salt,Yeast,pasteurized_milk,Enzyme",0,-1.3496829,11.042138
sartori_espresso_bellavitano_cheese,sartori espresso bellavitano cheese,;,NoCertificate,"Cheese,roasted_ground_coffee,Milk,pasteurized_cow,Salt,bellavitano_cheese,Enzyme",0,-1.411679,10.946159
sartori_sartori_co_balsamic_bellavitano_cheese,sartori sartori co balsamic bellavitano cheese,;,NoCertificate,"Enzyme,Milk,Cheese,balsamic_vinegar,Salt,pasteurized_cow,bellavitano_cheese",0,-1.4030081,10.954616
sartori_sartori_co_bellavitano_merlot_cheese,sartori sartori co bellavitano merlot cheese,;,NoCertificate,"grape,Cheese,pasteurized_cow,Milk,Water,merlot_wine,Yeast,Enzyme,bellavitano_cheese,Salt",0,-1.3819138,10.989285
sartori_sartori_co_black_pepper_bellavitano_cheese,sartori sartori co black pepper bellavitano cheese,;,NoCertificate,"Salt,Black_Pepper,Milk,Enzyme,Cheese,pasteurized_cow,bellavitano_cheese",0,-1.3623452,10.983508
sartori_sartori_company_cocospice_bellavitano_cheese,sartori sartori company cocospice bellavitano cheese,;,NoCertificate,"bellavitano_cheese,Cheese,pasteurized_milk,ground_chilies,Salt,Cinnamon,Garlic,Paprika,Enzyme,Chili_Powder,dutch,Spice",0,-0.95384884,11.15226
sartori_sartori_company_peppermint_bellavitano_limited_edition_cheese,sartori sartori company peppermint bellavitano limited edition cheese,;,NoCertificate,"Salt,pasteurized_milk,Enzyme,peppermint_candy,Cheese,bellavitano_cheese",0,-1.3966831,11.012941
sas_patrelle_bbqsnacks,sas patrelle bbqsnacks,;,NoCertificate,"barbecue,sugar_sauce,qressins,breadsticksmalt_extract_oil_spread,vinegar_puree,Egg",1,-1.3752569,4.3655567
sati_cafe_expresso_brefele,sati cafe expresso brefele,;,NoCertificate,arabica_coffee_ground_roasted,6,-1.2152208,-9.969234
sati_cafe_expresso_caramel,sati cafe expresso caramel,;,NoCertificate,arabica_coffee_ground_roasted,6,-0.91041106,-9.302989
sati_cafe_expresso_noisette_,sati cafe expresso noisette ,;,NoCertificate,"arabica_coffee,aromes",6,-1.5088509,-9.078152
sati_capsules_de_cafe_expresso,sati capsules de cafe expresso,;,NoCertificate,arabica_coffee_ground_roasted,6,-1.2077663,-9.950763
satis_pie_apple_crumb_pie,satis pie apple crumb pie,;,NoCertificate,"Citric_acid,Brown_Sugar,Soybean_Oil,Starch,unbleached_wheat_flour,apple,Dextrose,pie_shortening,Cinnamon,Salt,Water,Sugar",3,0.33558983,13.327666
satispie_apple_pie,satispie apple pie,;,NoCertificate,"Sugar,Shortening,apple,Dextrose,unbleached_wheat_flour,Water,Corn_Starch,Salt,Cinnamon,Citric_acid",3,0.3217789,13.296174
satispie_llc_apple_pie,satispie llc apple pie,;,NoCertificate,"Cinnamon,pie_shortening,Soybean_Oil,Water,Dextrose,Citric_acid,Sugar,Salt,unbleached_wheat_flour,apple,Starch",3,0.34240308,13.319308
sauce_gone_wild_premium_wing_sauce,sauce gone wild premium wing sauce,;,NoCertificate,"Salt,toto_puree,Water,Vinegar,cayenne_red_pepper,liquid_corn,blackstrap_es,Soybean_Oil,barbecue_sauce,Corn,Spice,honey,Sugar,Garlic_Powder,honey_powder,cayenne_pepper_sauce",0,3.5344288,7.2257657
saugy_classic_frankfurts,saugy classic frankfurts,;,NoCertificate,"vitamin,flavouring,Corn,Pork,Beef,Sodium_Phosphate,Dextrose,Salt,oleoresin_paprika,sheep,Water,nonfat_milk,vitamin,flavouring,Corn,Pork,Beef,Sodium_Phosphate,Dextrose,Salt,oleoresin_paprika,sheep,Water,nonfat_milk",0,7.2237644,9.477078
saupiquet_salade_mexicana_les_saladieres,saupiquet salade mexicana les saladieres,;,NoCertificate,"Bean,Bean",1,14.848805,2.3313332
sautter_jus_pommes_mangues,sautter jus pommes mangues,;,NoCertificate,"shed_potato_mango,apple_juice",4,-3.7547438,15.259163
sautter_nectar_abricot,sautter nectar abricot,;,NoCertificate,"oncerrtre,Sugar,Lemon_Juice,apricot_puree",4,-0.81696564,2.9363632
sautter_nectar_de_pomme_et_de_cassis,sautter nectar de pomme et de cassis,;,NoCertificate,apple_juice_alsace,4,15.5358515,19.354624
sautter_nectar_multi_fruits_sautter,sautter nectar multi fruits sautter,;,NoCertificate,"Orange,apricot,lime,apple_juice,Pineapple,kiwi,Mango,papaya,Banana,Water,guava,passion_fruit,Sugar",2,1.4661837,0.19890967
sauvigon_semillon_chateau_bessan,sauvigon semillon chateau bessan,;,NoCertificate,barley_malt,1,10.290158,-4.4503984
save_mart_supermarkets_classic_spinach_salad_with_bacon,save mart supermarkets classic spinach salad with bacon,;,NoCertificate,"Distilled_Vinegar,Sugar,onion_juice,Onion,Water,Spice,Salt,apple_decide_vinegar,baby_spinach,white_wine_vinegar,sweet_onion,Canola_Oil,dehydrated_onion",0,1.5066123,8.380672
saveur_du_vercors_confiture_d_abricot,saveur du vercors confiture d abricot,;,NoCertificate,"apricot,Brown_Sugar,fruit",1,-5.444341,3.3135026
saveur_en_or_jus_de_pomme_fraise,saveur en or jus de pomme fraise,;,NoCertificate,"acid,Salt",1,-3.9769409,3.0199358
saveur_passion_salami_chiffonade,saveur passion salami chiffonade,;,NoCertificate,"fat,Salt,antioxidantdyepork,aromc,Sugar",0,3.7421765,12.522305
saveurs_attitude_confiture_abricot_vanille,saveurs attitude confiture abricot vanille,;,NoCertificate,"exhausted_vanilla_powder,apricot_juice_grape,fruit_pectin,vanilla_flavour",4,-2.2747445,4.183507
saveurs_attitude_sauce_tomate_pimentee,saveurs attitude sauce tomate pimentee,;,NoCertificate,"toto_puree,Turmeric,Garlic,Chilli,knoflook,Carrot,olive_oil,Ginger,chili_ingwefl,aquitaine_shed_toto,totenpuree_aquitaine,Salt,aquitaine,organic_spicy_toto_sauce,isch_pittige_lenten_totenpuree_aquitaine,Chili,bvon_autbrauchenten",0,0.91971666,8.780539
saveurs_attitudes_cerise_noire_astuce_pour_fromage_brebis,saveurs attitudes cerise noire astuce pour fromage brebis,;,NoCertificate,"black_cherry,fruit_pectin,cherry,duck_concentrated_lemon_juicet_gelling_agent_pectin_fruit,Cheese,juice_concentrate_citront_gelling,organic_black,barley_organic_black_cherry,Sugar",2,-5.6366267,10.086394
saveurs_attitudes_confiture_d_abricot,saveurs attitudes confiture d abricot,;,NoCertificate,"apricot,grape_juice,gelling_agent_fruit_pectin",2,-5.89432,10.26217
saveurs_attitudes_confiture_extra_abricot,saveurs attitudes confiture extra abricot,;,NoCertificate,"Sugar,organically_tapped,apricot_fruit_pectin_juice,fruit",4,-1.9851302,1.9499217
saveurs_attitudes_epicerie_epicerie_sucree_compotes_et_purees_de_fruits,saveurs attitudes epicerie epicerie sucree compotes et purees de fruits,;,NoCertificate,"apple,french",1,6.2963924,-12.684487
saveurs_attitudes_epicerie_epicerie_sucree_confitures_bio,saveurs attitudes epicerie epicerie sucree confitures bio,;,NoCertificate,"gelling_agent_fruit_pectin,banana_juice_grape,Lemon_Juice",2,-5.895124,10.221784
saveurs_attitudes_preparation_100_fruits_abricot,saveurs attitudes preparation 100 fruits abricot,;,NoCertificate,"organic_apricot_fruit_spread,lithotha,apricot,gelling_fruitpectin,concentrated_juice_grape,fruit,lithothaium,isch_fruit_lenten,grape_juice_concentrate",2,1.2385037,0.8908657
saveurs_attitudes_pur_sirop_d_agave_bio,saveurs attitudes pur sirop d agave bio,;,NoCertificate,agave,6,-1.4540732,-14.270475
saveurs_attitudes_putee_de_pomme_vanille_cannelle_bio,saveurs attitudes putee de pomme vanille cannelle bio,;,NoCertificate,"aroma_vanilla,Cinnamon,apple,vanilla_cinnamon",1,-2.3401423,4.991547
saveurs_attitudes_sirop_d_agave,saveurs attitudes sirop d agave,;,NoCertificate,agave,6,-1.45379,-14.271008
saveurs_attitudes_sirop_d_agave_bio,saveurs attitudes sirop d agave bio,;,NoCertificate,agave,6,-1.4877341,-14.258547
saveurs_basques_pates_artisanaless,saveurs basques pates artisanaless,;,NoCertificate,"espelette_pepper,saveurs,basque,Wheat,lamb_chops,coustous,spices_powder_beetroot,decide_vinegar,Squid,Chili,Water,Garlic,colors,espelette_etaromes,give_birth,resources,Salt,espelette_pepper,saveurs,basque,Wheat,lamb_chops,coustous,spices_powder_beetroot,decide_vinegar,Squid,Chili,Water,Garlic,colors,espelette_etaromes,give_birth,resources,Salt",0,2.2905555,7.6602206
saveurs_coulis_d_abricots,saveurs coulis d abricots,;,NoCertificate,"apricot_hautc_ardechc,suctc,Antioxidant",1,-4.558826,2.9763775
saveurs_cuisinees_rizola_riz_mexicain,saveurs cuisinees rizola riz mexicain,;,NoCertificate,"Monosodium_Glutamate,dehydrated_vegetable_toto,basti_rice,pepper_onion,Spice,caramel_color_e150c,Celery,Salt,exhaus_eur,plants_atics,Corn,Monosodium_Glutamate,dehydrated_vegetable_toto,basti_rice,pepper_onion,Spice,caramel_color_e150c,Celery,Salt,exhaus_eur,plants_atics,Corn",0,3.4530776,8.382026
saveurs_de_festefruits_abricots_moelleux,saveurs de festefruits abricots moelleux,;,NoCertificate,"sulphites,apricot,Potassium_sorbate,antioxidante220,Water",1,3.6774273,12.557923
saveurs_de_nos_regions_aligot_de_l_aveyron_et_saucisse,saveurs de nos regions aligot de l aveyron et saucisse,;,NoCertificate,"shed_potato,extract_turmeric,Salt,Milk,fatty_acid_esters_ascor,aligot,Dextrose,Pork,Citric_acid,sausage,Garlic,potato,pressed_unsalted_pastesalt,Spice,Black_Pepper,Antioxidant,Water,Cheese,sodium,fatty_acid",0,2.7470217,10.200509
saveurs_de_nos_regions_magret_de_canard,saveurs de nos regions magret de canard,;,NoCertificate,agret_of,6,23.198479,11.637682
saveurs_de_nos_regions_reblochon_de_savoie,saveurs de nos regions reblochon de savoie,;,NoCertificate,"raw_milk,reblochon_flavour_of,appellafion_original_milk,lactic,sson_cheese,iron,Milk,Salt",1,-2.249583,5.54436
saveurs_de_nos_regions_veritable_cassoulet_de_castelnaudary_au_confit_de_canard,saveurs de nos regions veritable cassoulet de castelnaudary au confit de canard,;,NoCertificate,"duck,fat_pig,Salt,Pork,meat,Water,Salt_Pepper,extracts,Citric_acid,Bean,pork_rinds,grease_duck,Antioxidant,sausages_toulouse,toto_concentrate,Spice,arotic_plants,flavouring,Sauce,duck,fat_pig,Salt,Pork,meat,Water,Salt_Pepper,extracts,Citric_acid,Bean,pork_rinds,grease_duck,Antioxidant,sausages_toulouse,toto_concentrate,Spice,arotic_plants,flavouring,Sauce",0,2.4524362,10.654085
saveurs_des_regions_cantal_entre_deux,saveurs des regions cantal entre deux,;,NoCertificate,acid_salt_protein,1,-3.8963845,3.0763516
saveurs_des_terroirs_nectar_abricot,saveurs des terroirs nectar abricot,;,NoCertificate,"Sugar,Antioxidant,apricot,Water",1,-4.693834,3.0003746
saveurs_du_nord_jus_de_pomme_cassis,saveurs du nord jus de pomme cassis,;,NoCertificate,"blackcurrant,apple_juice",4,-4.3632264,16.373167
saveurs_du_plateau_confiture_de_myrtille_de_montagne_du_limousin,saveurs du plateau confiture de myrtille de montagne du limousin,;,NoCertificate,"Pectin,Lemon_Juice,Sugar,bilberry",4,-4.3287735,3.856482
saveurs_du_vercors_confiture_de_framboise,saveurs du vercors confiture de framboise,;,NoCertificate,advan,6,19.631224,11.007878
saveurs_en_or_terrine_aux_deux_saumons,saveurs en or terrine aux deux saumons,;,NoCertificate,"celery_sulphites,terantes_attergtques,skimmed_salt,fruit,fat_inaueres,scs,concentrates_totest_pvotefnesdioeufs_powder,hull,rapeseed,Water,fiber,raw_seed_soya_sesames,atiantcque2fatar,fartno_dill_carob_bean",7,-0.6334263,8.0006075
saveurs_et_nature_chocolat_au_lait_tablette,saveurs et nature chocolat au lait tablette,;,NoCertificate,"Sugar,ablette_chocolate,cocoa_paste,Chocolate,powder,Cocoa_Butter",7,-2.6253886,9.46854
saveurs_forestieres_2_paves_de_biche_marines_creme_et_morilles,saveurs forestieres 2 paves de biche marines creme et morilles,;,NoCertificate,"Sodium_acetate,flavouring,lles,Spice,sunflower_oil,Calcium_lactate,biche,Rice_Flour,black_fungus,Cream,arotic_plants,extract_spices_acidifying,Salt,Water,Dextrose",0,2.8030443,10.371017
